time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
372192760, 15, 29.8133191, -95.7814880, 390, 2.56, 180.3
372393536, 15, 29.8133141, -95.7814837, 389, 2.84, 149.0
372593554, 15, 29.8133114, -95.7814771, 389, 3.86, 115.8
372793760, 15, 29.8133098, -95.7814668, 387, 5.79, 94.0
373014134, 15, 29.8133101, -95.7814534, 387, 7.15, 85.8
373194663, 15, 29.8133118, -95.7814374, 387, 8.47, 75.8
373395406, 15, 29.8133155, -95.7814195, 389, 9.70, 72.6
373586010, 15, 29.8133208, -95.7813999, 394, 10.54, 67.2
373786262, 15, 29.8133281, -95.7813799, 398, 10.54, 67.2
374016385, 15, 29.8133371, -95.7813614, 404, 10.35, 56.4
374186509, 15, 29.8133479, -95.7813448, 408, 10.35, 56.4
374387011, 15, 29.8133608, -95.7813320, 411, 9.21, 33.9
374588010, 15, 29.8133741, -95.7813236, 412, 8.21, 20.8
374788884, 15, 29.8133869, -95.7813206, 415, 6.91, 11.5
375008884, 15, 29.8133984, -95.7813230, 416, 6.91, 11.5
375189010, 15, 29.8134083, -95.7813314, 417, 6.82, 353.4
375389031, 15, 29.8134155, -95.7813461, 420, 9.08, 291.7
375589759, 15, 29.8134194, -95.7813666, 423, 11.13, 278.8
375790634, 15, 29.8134207, -95.7813911, 426, 12.45, 271.6
376010666, 15, 29.8134199, -95.7814186, 427, 14.03, 267.2
376180762, 15, 29.8134174, -95.7814486, 428, 14.03, 267.2
376380925, 15, 29.8134137, -95.7814804, 428, 14.92, 263.4
376581510, 15, 29.8134094, -95.7815140, 428, 16.01, 262.2
376782187, 15, 29.8134043, -95.7815485, 427, 16.83, 261.9
377003011, 15, 29.8133990, -95.7815832, 424, 17.03, 261.1
377183307, 15, 29.8133936, -95.7816178, 420, 16.97, 260.8
377383384, 15, 29.8133882, -95.7816527, 415, 17.32, 260.6
377583635, 15, 29.8133826, -95.7816887, 410, 17.89, 260.7
377784186, 15, 29.8133769, -95.7817264, 405, 18.90, 261.0
378004412, 15, 29.8133709, -95.7817657, 402, 18.90, 261.0
378185010, 15, 29.8133647, -95.7818056, 399, 19.66, 260.0
378385292, 15, 29.8133584, -95.7818464, 397, 20.20, 260.4
378585407, 15, 29.8133517, -95.7818888, 397, 21.17, 259.7
378775555, 15, 29.8133429, -95.7819352, 401, 21.17, 259.7
379006509, 15, 29.8133328, -95.7819885, 418, 27.74, 258.9
379186509, 15, 29.8133239, -95.7820428, 438, 25.47, 260.5
379376634, 15, 29.8133156, -95.7820939, 452, 25.47, 260.5
379576811, 15, 29.8133061, -95.7821421, 456, 24.40, 258.9
379777547, 15, 29.8132967, -95.7821877, 454, 23.55, 255.9
379998510, 15, 29.8132895, -95.7822304, 451, 21.90, 257.1
380179259, 15, 29.8132828, -95.7822696, 442, 18.87, 257.4
380379884, 15, 29.8132734, -95.7823073, 431, 19.06, 251.6
380579920, 15, 29.8132644, -95.7823440, 412, 18.22, 257.7
380780043, 15, 29.8132584, -95.7823796, 390, 17.10, 261.6
381000774, 15, 29.8132530, -95.7824148, 363, 17.83, 260.7
381181259, 15, 29.8132473, -95.7824510, 343, 18.03, 260.4
381371384, 15, 29.8132421, -95.7824883, 337, 18.03, 260.4
381571760, 15, 29.8132345, -95.7825169, 342, 18.07, 259.6
381772759, 15, 29.8132282, -95.7825332, 347, 10.90, 239.1
